url;hotel_name;region;ratings;price;start_date;end_date;page_idx;cap_idx
https://www.booking.com/hotel/kr/parnas-hotel-jeju.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-27&checkout=2023-07-30&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=10d8529c2bd6010f&srepoch=1690112722&all_sr_blocks=85583854_348624541_2_42_0&highlighted_blocks=85583854_348624541_2_42_0&matching_block_id=85583854_348624541_2_42_0&sr_pri_blocks=85583854_348624541_2_42_0__222640000&from=searchresults#hotelTmpl;파르나스 호텔 제주;중문 해수욕장, 서귀포;9.1;2226400;2023-07-27;2023-07-30;2;3
https://www.booking.com/hotel/kr/zinc.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-27&checkout=2023-07-30&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&srpvid=10d8529c2bd6010f&srepoch=1690112722&all_sr_blocks=824221601_363265766_2_0_0&highlighted_blocks=824221601_363265766_2_0_0&matching_block_id=824221601_363265766_2_0_0&sr_pri_blocks=824221601_363265766_2_0_0__10642500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;호텔 징크;서귀포시, 서귀포;8.2;106425;2023-07-27;2023-07-30;2;3
https://www.booking.com/hotel/kr/jeju-arumdaun-resort.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-27&checkout=2023-07-30&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&srpvid=10d8529c2bd6010f&srepoch=1690112722&all_sr_blocks=49449302_254759744_2_0_0&highlighted_blocks=49449302_254759744_2_0_0&matching_block_id=49449302_254759744_2_0_0&sr_pri_blocks=49449302_254759744_2_0_0__23220000&from=searchresults#hotelTmpl;제주 아름다운 리조트;성산읍, 서귀포;7.6;232200;2023-07-27;2023-07-30;2;3
https://www.booking.com/hotel/kr/jeju-shinhwa-world-marriott-resort.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-27&checkout=2023-07-30&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=10d8529c2bd6010f&srepoch=1690112722&all_sr_blocks=287497040_368689284_0_2_0&highlighted_blocks=287497040_368689284_0_2_0&matching_block_id=287497040_368689284_0_2_0&sr_pri_blocks=287497040_368689284_0_2_0__116600000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;1166000;2023-07-27;2023-07-30;2;3
https://www.booking.com/hotel/kr/lotte-jeju.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-27&checkout=2023-07-30&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=10d8529c2bd6010f&srepoch=1690112722&all_sr_blocks=23514000_0_1_0_0&highlighted_blocks=23514000_0_1_0_0&matching_block_id=23514000_0_1_0_0&sr_pri_blocks=23514000_0_1_0_0__175221499&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;롯데호텔 제주;중문 해수욕장, 서귀포;8.7;1752215;2023-07-27;2023-07-30;2;3
https://www.booking.com/hotel/kr/korea-condo-jeju.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-27&checkout=2023-07-30&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=10d8529c2bd6010f&srepoch=1690112722&all_sr_blocks=148472219_113399516_4_2_0&highlighted_blocks=148472219_113399516_4_2_0&matching_block_id=148472219_113399516_4_2_0&sr_pri_blocks=148472219_113399516_4_2_0__122700000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;켄싱턴리조트 제주중문;중문 해수욕장, 서귀포;8.7;1227000;2023-07-27;2023-07-30;2;3
https://www.booking.com/hotel/kr/jeju-soo-pension.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-27&checkout=2023-07-30&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=10d8529c2bd6010f&srepoch=1690112722&all_sr_blocks=224275601_352205560_2_0_0&highlighted_blocks=224275601_352205560_2_0_0&matching_block_id=224275601_352205560_2_0_0&sr_pri_blocks=224275601_352205560_2_0_0__16718400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;제주 수 펜션;안덕면, 서귀포;8.7;167184;2023-07-27;2023-07-30;2;3
https://www.booking.com/hotel/kr/toscana.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-27&checkout=2023-07-30&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=10d8529c2bd6010f&srepoch=1690112722&all_sr_blocks=117835901_0_1_0_0&highlighted_blocks=117835901_0_1_0_0&matching_block_id=117835901_0_1_0_0&sr_pri_blocks=117835901_0_1_0_0__89893379&from=searchresults#hotelTmpl;호텔 토스카나;서귀포;8.8;898934;2023-07-27;2023-07-30;2;3
https://www.booking.com/hotel/kr/seogwipo-kal.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-27&checkout=2023-07-30&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=10d8529c2bd6010f&srepoch=1690112722&all_sr_blocks=48699022_269999077_2_2_0&highlighted_blocks=48699022_269999077_2_2_0&matching_block_id=48699022_269999077_2_2_0&sr_pri_blocks=48699022_269999077_2_2_0__50138000&from=searchresults#hotelTmpl;서귀포 칼 호텔;서귀포;8.1;501380;2023-07-27;2023-07-30;2;3
https://www.booking.com/hotel/kr/eins.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-27&checkout=2023-07-30&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=10d8529c2bd6010f&srepoch=1690112722&all_sr_blocks=135795205_330684901_2_2_0&highlighted_blocks=135795205_330684901_2_2_0&matching_block_id=135795205_330684901_2_2_0&sr_pri_blocks=135795205_330684901_2_2_0__18060000&from=searchresults#hotelTmpl;아인스 호텔;서귀포시, 서귀포;8.1;180600;2023-07-27;2023-07-30;2;3
