url;hotel_name;region;ratings;price;start_date;end_date;page_idx;cap_idx
https://www.booking.com/hotel/kr/ekoraendeu-cheju.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-26&checkout=2023-08-17&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&srpvid=7b3d519b585f0004&srepoch=1690112224&all_sr_blocks=845244302_361064055_2_2_0&highlighted_blocks=845244302_361064055_2_2_0&matching_block_id=845244302_361064055_2_2_0&sr_pri_blocks=845244302_361064055_2_2_0__872200000&from=searchresults#hotelTmpl;에코랜드 호텔;조천읍, 제주;8.6;8722000;2023-07-26;2023-08-17;3;0
https://www.booking.com/hotel/kr/slowcity-hostel.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-26&checkout=2023-08-17&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=7b3d519b585f0004&srepoch=1690112224&all_sr_blocks=112664408_91947353_0_0_0&highlighted_blocks=112664408_91947353_0_0_0&matching_block_id=112664408_91947353_0_0_0&sr_pri_blocks=112664408_91947353_0_0_0__33517440&from=searchresults#hotelTmpl;Slow Citi Guest House;서귀포시, 서귀포;9.2;335174;2023-07-26;2023-08-17;3;0
https://www.booking.com/hotel/kr/playce-camp-jeju.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-26&checkout=2023-08-17&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=53&sr_order=popularity&srpvid=7b3d519b585f0004&srepoch=1690112224&all_sr_blocks=231321101_364773853_2_0_0&highlighted_blocks=231321101_364773853_2_0_0&matching_block_id=231321101_364773853_2_0_0&sr_pri_blocks=231321101_364773853_2_0_0__117792188&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;플레이스 캠프 제주;성산읍, 서귀포;8.1;1177922;2023-07-26;2023-08-17;3;0
https://www.booking.com/hotel/kr/edeg-i-i-i-i.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-26&checkout=2023-08-17&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&srpvid=7b3d519b585f0004&srepoch=1690112224&all_sr_blocks=73709007_279057336_0_1_0&highlighted_blocks=73709007_279057336_0_1_0&matching_block_id=73709007_279057336_0_1_0&sr_pri_blocks=73709007_279057336_0_1_0__54340000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;백패커스홈;서귀포시, 서귀포;8.6;543400;2023-07-26;2023-08-17;3;0
https://www.booking.com/hotel/kr/best-western-jeju.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-26&checkout=2023-08-17&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=7b3d519b585f0004&srepoch=1690112224&all_sr_blocks=134227303_110074692_2_2_0&highlighted_blocks=134227303_110074692_2_2_0&matching_block_id=134227303_110074692_2_2_0&sr_pri_blocks=134227303_110074692_2_2_0__214130000&from=searchresults#hotelTmpl;베스트웨스턴 제주호텔;제주 시내, 제주;7.5;2141300;2023-07-26;2023-08-17;3;0
https://www.booking.com/hotel/kr/hamdeog-jeju-bicihotel.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-26&checkout=2023-08-17&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=7b3d519b585f0004&srepoch=1690112224&all_sr_blocks=894296209_376913577_2_2_0&highlighted_blocks=894296209_376913577_2_2_0&matching_block_id=894296209_376913577_2_2_0&sr_pri_blocks=894296209_376913577_2_2_0__220960509&from=searchresults#hotelTmpl;함덕 비치 스테이 제주;조천읍, 제주;7.8;2209605;2023-07-26;2023-08-17;3;0
https://www.booking.com/hotel/kr/jungmoon-city.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-26&checkout=2023-08-17&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=7b3d519b585f0004&srepoch=1690112224&all_sr_blocks=154980602_360976057_1_0_0&highlighted_blocks=154980602_360976057_1_0_0&matching_block_id=154980602_360976057_1_0_0&sr_pri_blocks=154980602_360976057_1_0_0__154637280&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;중문시티호텔;중문 해수욕장, 서귀포;7.2;1546373;2023-07-26;2023-08-17;3;0
https://www.booking.com/hotel/kr/jejunobeulreseugwangwanghotel.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-26&checkout=2023-08-17&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=7b3d519b585f0004&srepoch=1690112224&all_sr_blocks=288125501_265504873_2_0_0&highlighted_blocks=288125501_265504873_2_0_0&matching_block_id=288125501_265504873_2_0_0&sr_pri_blocks=288125501_265504873_2_0_0__148966400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;제주 노블레스 관광호텔;제주 시내, 제주;7.6;1489664;2023-07-26;2023-08-17;3;0
https://www.booking.com/hotel/kr/ttottot-jeju-backpackers.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-26&checkout=2023-08-17&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=7b3d519b585f0004&srepoch=1690112224&all_sr_blocks=861927304_354114017_1_0_0&highlighted_blocks=861927304_354114017_1_0_0&matching_block_id=861927304_354114017_1_0_0&sr_pri_blocks=861927304_354114017_1_0_0__27651888&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;또똣 제주 백팩커스;안덕면, 서귀포;9.2;276519;2023-07-26;2023-08-17;3;0
https://www.booking.com/hotel/kr/jeju-central-city.ko.html?label=gen173nr-1FCAQoggJCEHNlYXJjaF_soJzso7zrj4RIF1gEaH2IAQGYARe4ARfIAQzYAQHoAQH4AQOIAgGoAgO4At_456UGwAIB0gIkNjZjMzFmMjktN2Q2NC00ZGI3LThlZDAtNTkzYWUzZWExNzNh2AIF4AIB&sid=b065785ade8dcdd3291c771274ed42bd&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-26&checkout=2023-08-17&dest_id=4170&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=7b3d519b585f0004&srepoch=1690112224&all_sr_blocks=173986801_256827707_2_2_0&highlighted_blocks=173986801_256827707_2_2_0&matching_block_id=173986801_256827707_2_2_0&sr_pri_blocks=173986801_256827707_2_2_0__135424000&from=searchresults#hotelTmpl;제주 센트럴 시티호텔;제주 시내, 제주;7.4;1354240;2023-07-26;2023-08-17;3;0
